Customer,Country,State Code,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
CF15558,US,MO,Missouri,No,Basic,Master,1/30/11,Employed,F,39161,Urban,Married,63,18,83,1,4,Personal Auto,Personal L3,Hail,Call Center,283.995953,Two-Door Car,Small
JL41129,US,MO,Missouri,No,Basic,Bachelor,1/19/11,Employed,M,74217,Urban,Married,100,35,3,0,6,Personal Auto,Personal L1,Hail,Branch,418.00552400000004,SUV,Large
TJ76363,US,NE,Nebraska,No,Extended,Doctor,1/29/11,Employed,F,36495,Rural,Married,133,14,97,1,3,Corporate Auto,Corporate L3,Hail,Agent,229.930796,SUV,Medsize
DQ28641,US,OK,Oklahoma,No,Basic,High School or Below,01/09/2011,Medical Leave,M,14315,Suburban,Married,71,33,16,0,1,Personal Auto,Personal L1,Hail,Branch,511.2,Four-Door Car,Medsize
TT47031,US,NE,Nebraska,No,Basic,Bachelor,02/04/2011,Employed,F,76389,Urban,Married,68,5,86,0,7,Personal Auto,Personal L1,Collision,Web,262.00129,Four-Door Car,Small
TI92884,US,NE,Nebraska,No,Basic,Bachelor,2/15/11,Employed,M,61844,Suburban,Divorced,106,19,74,0,2,Personal Auto,Personal L2,Collision,Call Center,508.8,Sports Car,Small
KG85675,US,OK,Oklahoma,Yes,Extended,Bachelor,01/10/2011,Medical Leave,F,13037,Suburban,Married,124,28,49,0,1,Personal Auto,Personal L3,Hail,Agent,839.348464,SUV,Small
XS94482,US,NE,Nebraska,No,Basic,Master,2/17/11,Unemployed,F,0,Urban,Single,61,7,71,3,9,Personal Auto,Personal L2,Collision,Web,208.892861,Two-Door Car,Medsize
TZ37274,US,NE,Nebraska,No,Basic,High School or Below,2/27/11,Unemployed,M,0,Suburban,Single,62,32,31,0,3,Personal Auto,Personal L3,Scratch/Dent,Web,690.548602,Four-Door Car,Medsize
QN17712,US,IA,Iowa,No,Basic,College,01/11/2011,Unemployed,F,0,Urban,Divorced,113,4,70,0,4,Personal Auto,Personal L3,Collision,Web,373.073162,SUV,Medsize
WN13947,US,IA,Iowa,No,Basic,Bachelor,1/20/11,Unemployed,M,0,Suburban,Single,70,3,35,0,5,Corporate Auto,Corporate L3,Hail,Agent,646.785442,Four-Door Car,Small
GU33167,US,IA,Iowa,No,Basic,College,1/15/11,Employed,M,53997,Suburban,Married,69,26,3,0,3,Personal Auto,Personal L3,Collision,Branch,345.158393,Four-Door Car,Medsize
WH60140,US,NE,Nebraska,No,Basic,Bachelor,1/19/11,Unemployed,M,0,Suburban,Single,69,22,11,0,1,Personal Auto,Personal L2,Hail,Call Center,496.8,Two-Door Car,Small
RT23641,US,IA,Iowa,No,Extended,High School or Below,1/17/11,Employed,F,35577,Urban,Married,130,1,6,0,1,Personal Auto,Personal L3,Collision,Branch,574.51239,SUV,Medsize
QA87025,US,IA,Iowa,No,Basic,Bachelor,1/31/11,Employed,F,28406,Urban,Married,72,16,35,1,4,Personal Auto,Personal L3,Collision,Call Center,192.87572,Four-Door Car,Medsize
FX48006,US,IA,Iowa,No,Extended,College,1/25/11,Employed,M,43704,Suburban,Married,201,29,67,0,2,Personal Auto,Personal L3,Collision,Branch,1064.4821650000001,Luxury SUV,Medsize
ES87355,US,IA,Iowa,No,Basic,Bachelor,1/15/11,Employed,F,48381,Suburban,Married,63,2,71,0,2,Personal Auto,Personal L3,Collision,Agent,302.4,Two-Door Car,Small
IN17648,US,OK,Oklahoma,No,Basic,High School or Below,2/27/11,Unemployed,M,0,Suburban,Single,74,1,62,0,7,Personal Auto,Personal L1,Collision,Agent,772.7985110000001,Two-Door Car,Medsize
BW79345,US,OK,Oklahoma,No,Basic,High School or Below,1/30/11,Employed,F,78796,Suburban,Divorced,61,15,3,0,3,Personal Auto,Personal L2,Hail,Call Center,292.8,Two-Door Car,Medsize
DY30071,US,IA,Iowa,No,Basic,Bachelor,01/07/2011,Employed,M,69387,Rural,Married,71,16,37,0,3,Personal Auto,Personal L3,Hail,Agent,71.517444,Four-Door Car,Small
ZO14864,US,KS,Kansas,No,Extended,Master,02/11/2011,Employed,F,42526,Urban,Divorced,86,12,71,0,1,Personal Auto,Personal L3,Hail,Agent,287.5426,Two-Door Car,Medsize
DF62718,US,MO,Missouri,No,Extended,High School or Below,2/20/11,Employed,F,83488,Suburban,Married,90,14,20,0,3,Personal Auto,Personal L2,Other,Agent,432.78457699999996,Four-Door Car,Large
ID89933,US,IA,Iowa,No,Extended,Doctor,01/09/2011,Employed,F,39786,Urban,Married,91,2,91,1,9,Personal Auto,Personal L2,Collision,Web,365.835977,Four-Door Car,Medsize
KW31376,US,IA,Iowa,No,Basic,High School or Below,2/18/11,Unemployed,F,0,Suburban,Single,197,3,85,0,9,Corporate Auto,Corporate L3,Hail,Agent,1418.4,Luxury Car,Large
UM26324,US,KS,Kansas,Yes,Basic,High School or Below,01/06/2011,Employed,M,81082,Urban,Married,73,5,85,0,4,Corporate Auto,Corporate L3,Hail,Agent,281.29590299999995,Four-Door Car,Large
LS62045,US,IA,Iowa,No,Basic,Bachelor,1/27/11,Employed,F,70037,Suburban,Married,70,6,61,0,1,Personal Auto,Personal L3,Other,Web,409.985435,Four-Door Car,Large
FM25704,US,IA,Iowa,No,Basic,Bachelor,2/26/11,Employed,M,86933,Urban,Married,63,3,64,0,1,Corporate Auto,Corporate L3,Scratch/Dent,Agent,269.563038,Two-Door Car,Large
KE83023,US,IA,Iowa,No,Extended,Bachelor,02/11/2011,Employed,M,27279,Suburban,Married,137,30,77,0,5,Personal Auto,Personal L1,Collision,Branch,770.227699,SUV,Medsize
FY24370,US,IA,Iowa,No,Basic,Bachelor,2/14/11,Unemployed,M,0,Suburban,Single,191,27,49,0,3,Personal Auto,Personal L3,Collision,Agent,1375.2,Luxury Car,Medsize
NY12562,US,OK,Oklahoma,No,Basic,College,01/05/2011,Unemployed,F,0,Suburban,Single,64,20,4,0,1,Corporate Auto,Corporate L2,Hail,Branch,483.25721,Four-Door Car,Medsize
TK40018,US,IA,Iowa,No,Premium,High School or Below,2/13/11,Unemployed,M,0,Suburban,Single,169,31,77,0,1,Personal Auto,Personal L3,Other,Agent,1207.084251,SUV,Medsize
MS41162,US,NE,Nebraska,No,Basic,High School or Below,1/26/11,Unemployed,M,0,Suburban,Single,117,6,1,0,1,Personal Auto,Personal L3,Collision,Agent,975.1070980000001,SUV,Medsize
KQ49890,US,IA,Iowa,No,Basic,High School or Below,1/18/11,Employed,M,78387,Urban,Married,74,5,1,0,6,Corporate Auto,Corporate L3,Hail,Agent,204.090644,Four-Door Car,Medsize
SI90461,US,KS,Kansas,No,Extended,High School or Below,02/08/2011,Employed,F,93489,Rural,Divorced,84,16,72,0,1,Corporate Auto,Corporate L3,Hail,Agent,104.280764,Four-Door Car,Medsize
QH56750,US,NE,Nebraska,No,Basic,High School or Below,2/22/11,Unemployed,M,0,Suburban,Single,64,9,17,0,2,Personal Auto,Personal L1,Hail,Agent,460.8,Four-Door Car,Medsize
AV76907,US,IA,Iowa,Yes,Basic,College,2/26/11,Employed,F,40864,Rural,Married,109,16,70,1,1,Personal Auto,Personal L3,Collision,Agent,166.937747,SUV,Medsize
WB12017,US,MO,Missouri,No,Basic,College,01/03/2011,Employed,F,21189,Suburban,Divorced,66,4,2,0,2,Personal Auto,Personal L3,Scratch/Dent,Agent,316.8,Two-Door Car,Medsize
CK36026,US,NE,Nebraska,No,Extended,Bachelor,02/05/2011,Medical Leave,F,23870,Suburban,Married,91,4,92,0,1,Personal Auto,Personal L3,Hail,Web,500.577875,Two-Door Car,Medsize
QD85803,US,MO,Missouri,No,Extended,Bachelor,02/10/2011,Employed,F,30374,Urban,Married,99,1,50,0,9,Personal Auto,Personal L2,Hail,Call Center,304.537298,Four-Door Car,Medsize
BH36973,US,IA,Iowa,No,Basic,College,02/03/2011,Employed,F,63401,Urban,Married,68,1,18,0,1,Personal Auto,Personal L1,Hail,Agent,202.938048,Four-Door Car,Medsize
CT51200,US,IA,Iowa,No,Basic,High School or Below,2/17/11,Employed,F,65709,Rural,Divorced,72,33,77,0,3,Corporate Auto,Corporate L3,Collision,Web,12.945127000000001,Four-Door Car,Medsize
DF65548,US,MO,Missouri,No,Premium,Master,1/24/11,Employed,F,26680,Suburban,Married,106,11,49,0,5,Personal Auto,Personal L2,Collision,Agent,508.8,Two-Door Car,Small
RB50392,US,KS,Kansas,No,Basic,Master,2/17/11,Unemployed,F,0,Rural,Married,69,9,12,0,2,Personal Auto,Personal L1,Hail,Agent,2.704934,Four-Door Car,Medsize
DS32060,US,MO,Missouri,No,Extended,College,2/24/11,Employed,M,20046,Suburban,Married,87,15,59,0,3,Personal Auto,Personal L2,Scratch/Dent,Web,417.6,Two-Door Car,Medsize
HO30839,US,KS,Kansas,No,Extended,Master,02/12/2011,Disabled,F,10511,Urban,Married,139,33,64,0,1,Corporate Auto,Corporate L1,Collision,Branch,516.237951,SUV,Medsize
PL44132,US,NE,Nebraska,No,Extended,College,1/18/11,Employed,M,88362,Suburban,Single,78,9,63,0,1,Personal Auto,Personal L1,Hail,Call Center,452.599718,Two-Door Car,Medsize
OR33365,US,MO,Missouri,No,Basic,College,1/16/11,Unemployed,F,0,Suburban,Married,69,13,90,0,3,Corporate Auto,Corporate L2,Collision,Agent,344.469652,Two-Door Car,Medsize
GP42026,US,MO,Missouri,Yes,Basic,High School or Below,02/04/2011,Retired,M,19683,Suburban,Married,117,17,41,1,9,Personal Auto,Personal L3,Collision,Web,561.6,Sports Car,Medsize
II27516,US,MO,Missouri,Yes,Extended,High School or Below,01/07/2011,Employed,M,44368,Suburban,Married,80,5,72,0,3,Personal Auto,Personal L3,Hail,Call Center,384.0,Two-Door Car,Large
BI46495,US,IA,Iowa,No,Extended,High School or Below,02/06/2011,Unemployed,M,0,Suburban,Single,79,4,78,0,4,Corporate Auto,Corporate L2,Collision,Branch,568.8,Two-Door Car,Medsize
VW88885,US,MO,Missouri,No,Basic,Bachelor,1/14/11,Employed,F,58620,Suburban,Married,71,11,51,0,2,Corporate Auto,Corporate L2,Scratch/Dent,Call Center,340.8,Four-Door Car,Medsize
BI34286,US,IA,Iowa,No,Extended,Master,2/27/11,Employed,M,47259,Suburban,Married,81,22,54,0,5,Corporate Auto,Corporate L2,Collision,Branch,388.8,Four-Door Car,Medsize
FG69718,US,MO,Missouri,No,Extended,High School or Below,01/10/2011,Unemployed,F,0,Suburban,Single,132,13,47,0,3,Corporate Auto,Corporate L3,Collision,Call Center,950.4,SUV,Medsize
LL95376,US,KS,Kansas,Yes,Basic,Bachelor,01/03/2011,Employed,M,92296,Suburban,Married,69,4,65,0,1,Personal Auto,Personal L3,Hail,Agent,331.2,Two-Door Car,Medsize
SK97780,US,MO,Missouri,No,Extended,Bachelor,2/16/11,Medical Leave,F,15752,Urban,Married,90,27,37,0,2,Corporate Auto,Corporate L3,Collision,Branch,339.344531,Two-Door Car,Large
SU86402,US,NE,Nebraska,No,Extended,High School or Below,1/30/11,Disabled,F,25876,Suburban,Married,83,29,46,0,3,Personal Auto,Personal L3,Collision,Branch,398.4,Two-Door Car,Medsize
PY51000,US,MO,Missouri,No,Premium,Bachelor,2/23/11,Employed,M,34148,Urban,Married,109,27,30,0,2,Personal Auto,Personal L2,Collision,Agent,451.56675099999995,Four-Door Car,Medsize
SD61306,US,NE,Nebraska,No,Basic,High School or Below,1/23/11,Employed,M,60861,Rural,Married,66,8,82,0,4,Personal Auto,Personal L3,Other,Agent,65.425125,Four-Door Car,Small
MQ32284,US,MO,Missouri,No,Basic,College,1/23/11,Employed,F,35133,Suburban,Married,102,2,31,0,2,Personal Auto,Personal L3,Collision,Agent,692.9627849999999,SUV,Medsize
KV79964,US,NE,Nebraska,No,Premium,Doctor,2/22/11,Employed,M,32260,Suburban,Married,113,8,99,0,4,Personal Auto,Personal L1,Collision,Branch,601.1246570000001,Four-Door Car,Medsize
JE62426,US,NE,Nebraska,No,Basic,High School or Below,02/03/2011,Employed,F,86277,Urban,Divorced,74,19,33,0,3,Personal Auto,Personal L2,Hail,Agent,212.039619,Four-Door Car,Medsize
IQ40799,US,KS,Kansas,No,Basic,Bachelor,1/22/11,Unemployed,M,0,Suburban,Single,100,17,21,2,4,Personal Auto,Personal L2,Collision,Branch,648.3641719999999,SUV,Small
VZ39362,US,IA,Iowa,No,Basic,High School or Below,1/18/11,Employed,F,57078,Suburban,Married,113,26,13,1,8,Personal Auto,Personal L3,Collision,Call Center,542.4,Sports Car,Large
AZ34845,US,MO,Missouri,No,Basic,Bachelor,2/20/11,Employed,F,77846,Urban,Married,119,8,45,0,1,Personal Auto,Personal L3,Collision,Agent,342.471939,Sports Car,Medsize
ZL30083,US,IA,Iowa,Yes,Basic,High School or Below,1/24/11,Unemployed,M,0,Suburban,Married,119,9,8,0,3,Personal Auto,Personal L1,Hail,Web,571.2,Sports Car,Medsize
UO62808,US,NE,Nebraska,No,Basic,High School or Below,02/04/2011,Employed,F,65351,Suburban,Married,69,4,54,0,1,Corporate Auto,Corporate L1,Hail,Call Center,481.027516,Four-Door Car,Medsize
VE31268,US,IA,Iowa,No,Basic,Bachelor,01/11/2011,Unemployed,M,0,Suburban,Single,65,11,46,0,3,Personal Auto,Personal L3,Scratch/Dent,Web,468.0,Four-Door Car,Medsize
QW44380,US,KS,Kansas,No,Basic,High School or Below,01/11/2011,Employed,M,54378,Suburban,Married,66,16,30,0,1,Personal Auto,Personal L2,Hail,Call Center,316.8,Four-Door Car,Small
VF96109,US,IA,Iowa,Yes,Basic,High School or Below,01/10/2011,Employed,M,99845,Suburban,Married,110,23,25,1,8,Personal Auto,Personal L3,Hail,Branch,528.0,SUV,Medsize
AS99827,US,IA,Iowa,No,Basic,Bachelor,02/12/2011,Unemployed,F,0,Suburban,Single,62,15,95,0,6,Personal Auto,Personal L1,Collision,Branch,567.343266,Four-Door Car,Medsize
GB45753,US,MO,Missouri,No,Basic,High School or Below,1/25/11,Employed,M,61546,Rural,Married,68,4,27,0,3,Corporate Auto,Corporate L2,Other,Call Center,29.209521000000002,Two-Door Car,Large
EM43724,US,OK,Oklahoma,No,Basic,Bachelor,2/16/11,Employed,F,33555,Rural,Married,63,17,11,0,1,Personal Auto,Personal L3,Collision,Agent,101.89645,Four-Door Car,Medsize
LB97434,US,NE,Nebraska,No,Basic,Bachelor,1/21/11,Employed,M,50648,Suburban,Married,69,27,50,1,9,Personal Auto,Personal L3,Collision,Call Center,331.2,Two-Door Car,Medsize
FP10040,US,IA,Iowa,No,Basic,High School or Below,1/23/11,Employed,M,38113,Urban,Married,73,4,34,0,2,Personal Auto,Personal L1,Scratch/Dent,Agent,203.640251,Four-Door Car,Large
OM63414,US,NE,Nebraska,No,Basic,Bachelor,2/21/11,Employed,F,62258,Rural,Single,65,14,17,0,5,Personal Auto,Personal L3,Collision,Agent,117.450428,Two-Door Car,Large
GT97121,US,MO,Missouri,No,Extended,College,2/18/11,Disabled,M,15999,Suburban,Married,83,2,43,0,2,Personal Auto,Personal L3,Hail,Branch,398.4,Four-Door Car,Medsize
FT65961,US,MO,Missouri,No,Basic,College,02/02/2011,Employed,F,23300,Suburban,Married,63,3,35,1,4,Corporate Auto,Corporate L3,Scratch/Dent,Branch,339.906034,Four-Door Car,Small
WA67245,US,IA,Iowa,No,Premium,High School or Below,01/12/2011,Employed,F,24193,Urban,Married,185,26,79,0,2,Personal Auto,Personal L3,Collision,Branch,785.367947,Sports Car,Medsize
ZW33889,US,MO,Missouri,No,Basic,Bachelor,2/14/11,Employed,F,44280,Rural,Married,62,25,3,0,1,Corporate Auto,Corporate L3,Other,Call Center,130.29888300000002,Two-Door Car,Medsize
CA96568,US,IA,Iowa,No,Extended,College,1/16/11,Unemployed,M,0,Suburban,Married,133,11,30,0,7,Corporate Auto,Corporate L3,Collision,Agent,827.085431,SUV,Small
DA69469,US,IA,Iowa,No,Extended,College,1/16/11,Employed,F,36068,Rural,Married,97,0,10,0,2,Personal Auto,Personal L3,Hail,Branch,113.36776499999999,Two-Door Car,Medsize
OH80943,US,MO,Missouri,Yes,Extended,College,2/19/11,Unemployed,F,0,Suburban,Divorced,87,4,4,3,1,Special Auto,Special L3,Hail,Agent,420.04198099999996,Four-Door Car,Medsize
EE49066,US,IA,Iowa,No,Basic,High School or Below,02/09/2011,Employed,F,62365,Suburban,Married,62,0,99,0,8,Corporate Auto,Corporate L2,Scratch/Dent,Branch,297.6,Four-Door Car,Medsize
VB94165,US,OK,Oklahoma,No,Extended,Master,1/14/11,Unemployed,M,0,Suburban,Married,93,8,42,1,3,Special Auto,Special L2,Collision,Agent,604.270179,Two-Door Car,Small
PY98958,US,IA,Iowa,Yes,Basic,Bachelor,02/10/2011,Employed,M,44428,Suburban,Single,104,17,61,0,2,Special Auto,Special L1,Collision,Call Center,499.2,SUV,Medsize
TP15362,US,IA,Iowa,No,Extended,College,02/05/2011,Employed,M,28013,Suburban,Divorced,91,16,13,0,1,Personal Auto,Personal L1,Hail,Branch,655.2,Four-Door Car,Medsize
HX78576,US,MO,Missouri,No,Basic,High School or Below,1/25/11,Employed,F,24516,Urban,Married,71,11,23,0,8,Personal Auto,Personal L3,Scratch/Dent,Call Center,300.607591,Four-Door Car,Medsize
XZ17273,US,OK,Oklahoma,No,Basic,Bachelor,1/25/11,Employed,M,71663,Rural,Married,74,23,22,0,2,Corporate Auto,Corporate L3,Hail,Web,84.494022,Four-Door Car,Medsize
GE82737,US,OK,Oklahoma,No,Extended,Bachelor,2/14/11,Unemployed,F,0,Suburban,Single,86,19,93,3,5,Personal Auto,Personal L3,Collision,Agent,619.2,Four-Door Car,Small
VP13613,US,MO,Missouri,No,Extended,Bachelor,01/03/2011,Employed,M,65404,Urban,Married,99,16,79,0,1,Personal Auto,Personal L2,Hail,Branch,300.703109,Four-Door Car,Large
PI92163,US,OK,Oklahoma,No,Basic,Bachelor,01/07/2011,Medical Leave,M,24383,Suburban,Single,69,4,78,2,4,Corporate Auto,Corporate L3,Collision,Call Center,331.2,Four-Door Car,Medsize
ZB50601,US,OK,Oklahoma,No,Basic,College,02/10/2011,Unemployed,M,0,Suburban,Married,70,6,24,0,6,Personal Auto,Personal L3,Collision,Web,469.491537,Four-Door Car,Medsize
KC36987,US,IA,Iowa,No,Premium,Bachelor,1/20/11,Employed,M,47950,Urban,Married,170,23,86,1,8,Personal Auto,Personal L3,Collision,Branch,780.990942,SUV,Medsize
OC32181,US,OK,Oklahoma,No,Basic,High School or Below,02/10/2011,Employed,F,70279,Urban,Single,71,17,25,0,7,Special Auto,Special L3,Other,Call Center,331.23148399999997,Four-Door Car,Medsize
FD11364,US,IA,Iowa,No,Extended,Bachelor,1/31/11,Employed,F,77001,Suburban,Single,85,4,58,0,3,Special Auto,Special L3,Hail,Call Center,408.0,Four-Door Car,Medsize
QI60335,US,OK,Oklahoma,No,Basic,College,01/12/2011,Unemployed,F,0,Suburban,Single,66,4,83,0,2,Personal Auto,Personal L1,Scratch/Dent,Branch,316.8,Four-Door Car,Medsize
KU88219,US,NE,Nebraska,No,Basic,Master,02/07/2011,Employed,M,25816,Suburban,Single,119,18,63,0,1,Personal Auto,Personal L1,Scratch/Dent,Agent,571.2,Sports Car,Medsize
NB40107,US,NE,Nebraska,No,Extended,High School or Below,1/23/11,Unemployed,M,0,Suburban,Single,76,33,84,0,1,Corporate Auto,Corporate L1,Collision,Web,547.2,Four-Door Car,Small
MS18916,US,MO,Missouri,Yes,Extended,College,01/05/2011,Medical Leave,M,20978,Suburban,Married,98,19,96,1,1,Personal Auto,Personal L1,Hail,Branch,1176.2788,Four-Door Car,Small
VW65691,US,IA,Iowa,No,Basic,High School or Below,02/10/2011,Unemployed,F,0,Suburban,Single,64,16,42,1,5,Personal Auto,Personal L3,Collision,Call Center,460.8,Four-Door Car,Small
FL82372,US,IA,Iowa,No,Basic,College,1/26/11,Employed,F,22547,Suburban,Divorced,112,7,60,0,3,Corporate Auto,Corporate L3,Collision,Agent,537.6,SUV,Medsize
QU55718,US,MO,Missouri,No,Extended,Bachelor,02/12/2011,Employed,F,92914,Suburban,Married,136,24,55,0,8,Personal Auto,Personal L1,Collision,Agent,979.2,Sports Car,Large
YZ60434,US,IA,Iowa,No,Basic,Master,2/28/11,Unemployed,M,0,Rural,Divorced,74,19,41,0,8,Personal Auto,Personal L2,Collision,Web,59.026302,Four-Door Car,Medsize
FS19862,US,NE,Nebraska,No,Basic,Bachelor,1/17/11,Disabled,F,25198,Suburban,Married,118,26,36,0,4,Personal Auto,Personal L3,Scratch/Dent,Call Center,566.4,SUV,Small
TK38409,US,OK,Oklahoma,Yes,Basic,College,2/25/11,Employed,M,72302,Suburban,Divorced,66,6,27,0,1,Personal Auto,Personal L3,Collision,Agent,316.8,Two-Door Car,Medsize
OV87950,US,MO,Missouri,No,Basic,College,2/14/11,Employed,M,29242,Suburban,Married,73,26,23,0,1,Personal Auto,Personal L1,Scratch/Dent,Branch,350.4,Two-Door Car,Large
JN49891,US,IA,Iowa,No,Basic,College,01/04/2011,Employed,M,94003,Suburban,Single,64,14,39,0,1,Personal Auto,Personal L2,Hail,Call Center,307.2,Four-Door Car,Medsize
QG50480,US,IA,Iowa,No,Basic,College,1/19/11,Unemployed,M,0,Rural,Married,62,18,75,0,3,Personal Auto,Personal L3,Collision,Agent,135.851316,Two-Door Car,Medsize
IO63361,US,NE,Nebraska,No,Extended,College,2/16/11,Employed,M,52819,Rural,Divorced,124,16,89,0,1,Personal Auto,Personal L1,Collision,Branch,282.500791,SUV,Medsize
KW93227,US,KS,Kansas,No,Basic,College,02/11/2011,Employed,M,58149,Suburban,Married,61,5,90,0,2,Special Auto,Special L1,Collision,Branch,292.8,Four-Door Car,Small
TV34024,US,IA,Iowa,No,Basic,High School or Below,1/17/11,Unemployed,M,0,Suburban,Single,114,7,90,0,1,Personal Auto,Personal L3,Collision,Web,820.8,SUV,Large
TO34442,US,KS,Kansas,No,Basic,College,2/23/11,Employed,M,59768,Suburban,Married,71,6,93,1,3,Personal Auto,Personal L3,Collision,Branch,340.8,Four-Door Car,Small
EH27304,US,MO,Missouri,No,Basic,Doctor,1/21/11,Employed,F,56502,Suburban,Single,74,15,78,0,1,Personal Auto,Personal L1,Scratch/Dent,Branch,355.2,Four-Door Car,Medsize
XF92956,US,IA,Iowa,No,Basic,High School or Below,1/15/11,Unemployed,M,0,Suburban,Single,68,35,52,0,1,Personal Auto,Personal L2,Scratch/Dent,Branch,489.6,Four-Door Car,Medsize
SZ60342,US,NE,Nebraska,No,Basic,College,1/13/11,Employed,M,51071,Suburban,Married,65,17,94,0,3,Personal Auto,Personal L3,Collision,Agent,312.0,Two-Door Car,Small
NE67816,US,IA,Iowa,No,Basic,College,1/16/11,Employed,M,25558,Suburban,Married,63,31,11,0,1,Personal Auto,Personal L3,Hail,Branch,453.6,Four-Door Car,Small
RN56430,US,OK,Oklahoma,No,Basic,High School or Below,2/15/11,Employed,F,41449,Suburban,Married,69,16,96,1,3,Personal Auto,Personal L1,Scratch/Dent,Branch,331.2,Two-Door Car,Medsize
GR12431,US,MO,Missouri,No,Basic,College,1/15/11,Employed,F,66216,Rural,Single,103,34,58,0,2,Personal Auto,Personal L2,Hail,Web,96.723812,Sports Car,Medsize
WM65373,US,MO,Missouri,Yes,Basic,College,01/11/2011,Unemployed,F,0,Suburban,Married,107,3,65,0,3,Corporate Auto,Corporate L3,Collision,Agent,513.6,SUV,Medsize
DN21342,US,IA,Iowa,No,Extended,College,1/17/11,Unemployed,F,0,Suburban,Divorced,96,25,71,0,6,Personal Auto,Personal L2,Collision,Web,460.8,Four-Door Car,Small
FB21121,US,MO,Missouri,No,Basic,Bachelor,1/25/11,Employed,F,86595,Suburban,Married,63,1,77,0,1,Corporate Auto,Corporate L2,Other,Branch,445.62190599999997,Two-Door Car,Medsize
KQ51983,US,OK,Oklahoma,No,Basic,College,2/24/11,Unemployed,M,0,Suburban,Single,74,2,42,0,9,Personal Auto,Personal L1,Collision,Branch,831.752839,Two-Door Car,Medsize
EA25683,US,KS,Kansas,No,Basic,High School or Below,01/07/2011,Employed,M,63786,Urban,Single,196,30,81,0,1,Corporate Auto,Corporate L3,Collision,Branch,798.0026889999999,Luxury SUV,Medsize
LP48634,US,MO,Missouri,No,Basic,High School or Below,2/26/11,Employed,F,59974,Rural,Divorced,65,23,5,0,1,Corporate Auto,Corporate L3,Other,Call Center,127.233139,Four-Door Car,Medsize
RM41745,US,MO,Missouri,No,Premium,High School or Below,1/18/11,Unemployed,F,0,Suburban,Married,110,20,66,0,7,Personal Auto,Personal L3,Collision,Agent,1002.7825529999999,Four-Door Car,Medsize
KU54022,US,OK,Oklahoma,No,Extended,High School or Below,1/25/11,Disabled,F,12762,Suburban,Married,86,10,14,0,1,Corporate Auto,Corporate L3,Other,Agent,412.8,Two-Door Car,Medsize
PR41853,US,NE,Nebraska,No,Basic,Bachelor,01/02/2011,Unemployed,F,0,Rural,Married,118,18,91,0,1,Corporate Auto,Corporate L2,Collision,Agent,101.82680400000001,Sports Car,Medsize
